app,userName,score,content,at,thumbsUpCount
Traveloka,Acho Amir,1,"Tampilan harga bilang diskon, padahal d bayar harga tetap sj.",2024-11-29 06:02:05,0
Traveloka,Amri Ajo88,5,mantap,2024-11-28 17:24:31,0
Traveloka,Muhammad Dahlan,5,pelayan bagus..agar terus di tingkatkan,2024-11-28 17:01:31,0
Traveloka,Elisabeth Editha,5,Traveloka TOP Hebat👍👍👍👍👍,2024-11-28 14:23:13,0
Traveloka,Andhika Lamato,5,mantap pertahankan,2024-11-28 13:54:18,0
Traveloka,hillson Buminagari,5,Beri. rating. apliasi. ini,2024-11-28 13:29:18,0
Traveloka,Paulus Ingkiriwang,1,Aplikasi Traveloka kacau,2024-11-28 12:20:39,0
Traveloka,Muhammad KR,5,mantap,2024-11-28 12:20:22,0
Traveloka,Hendra Bumbungan,5,Traveloka Sangat membantu sekali... Is the best 👍🙏,2024-11-28 11:51:03,0
Traveloka,Shobri Wigar,3,"Bagi saya yang pengguna BSI selalu merasa kerepotan dalam pembayaran, kenapa kok ga ada BSI?",2024-11-28 11:48:11,0
Traveloka,edisaputra via,5,ok.ok.ok.mantap.mantap.mantap,2024-11-28 10:39:47,0
Traveloka,Hermanto 1966,1,"minta lh perusahaan kalian bangkrut kami sudah cepat"" kalian malah ngatur waktu mepet zolimm mohon dibaca",2024-11-28 09:58:32,0
Traveloka,Febryan Alvin,1,"Agak sedikit jengkel dengan pemesanan tiketnya.....sudah tf pembayaran tiket pesawat dan sudah ada bukti rekening koran, hanya saja dari traveloka 1 hari full belum menerima pembayaran....padahal jelas terekam aktivitas transfer di rekening koran.... Apakah bukti rekening koran itu kurang kuat sehingga saya belum menerima e-tiket???",2024-11-28 05:38:10,11
Traveloka,mohnur aris,5,Cool,2024-11-28 03:59:40,0
Traveloka,adi 3widigdo,5,membantu sekali disaat darurat,2024-11-28 03:28:58,0
Traveloka,Faaii 45,4,baru pertama pake apk ini cukup baik lah,2024-11-28 00:47:56,0
Traveloka,Iwanila Ila,5,mudah cepat,2024-11-27 23:12:42,0
Traveloka,Adrian Syah,1,mengecewakan udah pesan tiket malah e-tiket nya tidak muncul mana mendadak urusan kerja... sangat mencewakan mana sudah ddi bayar. rugi berkali-kali lipat rugi di dana rugi di kerajaan,2024-11-27 20:07:36,0
Traveloka,vionry waas,5,terbaik,2024-11-27 17:16:00,0
Traveloka,Jokss Maramis,5,Traveloka memberikan kemudahan dalam perjalanan,2024-11-27 15:14:05,2
Traveloka,Sugeng Mulyono,5,aplikasinya bagus.cepat.pesen tiket kereta api jakarta surabaya untuk anakku taruna liburan pulang kampung,2024-11-27 13:33:20,0
Traveloka,Afifah Azzahra,5,banyak pilihan dan asikk,2024-11-27 13:31:00,0
Traveloka,hasan ashari,5,bagus,2024-11-27 12:19:08,0
Traveloka,Hanifah Bakti Armevia,3,"Maaf kak saya kasih bintang segini karena saya kecewa, dari dulu pakai Traveloka sekarang kok begini. Padahal sebelumnya saya udh senang gak ada tambahan lain sekarang malah ada tambahan biaya dan pajaknya banyak banget. Padahal dulu harga hotel udh termasuk pajak, dll ini kok dipisah.",2024-11-27 10:01:52,17
Traveloka,Basuki Kmj,5,good,2024-11-27 09:31:39,0
Traveloka,JOHN SANDRA,5,bagus dan tidak ribet,2024-11-27 08:23:46,0
Traveloka,Ahmad hidayat Madauna,1,"Aplikasi bagus tapi pelayanan terhadap kami sangat buruk....kami sdh bayar dan pesan penginapan/wisma via aplikasi traveloka ( ternyata begitu kami mau chek in / reservasi di penginapan, rupaya traveloka sdh tdk ada lagi kerja sama dgn hotel/penginapan tsb). Saya akan berikan bintang lima kalau sdh ada pengembalian dana kami",2024-11-27 07:33:22,75
Traveloka,Shinta Dara,1,tdk bisa reschedule,2024-11-27 05:09:30,0
Traveloka,Orang Biasa,5,Semoga nanti tiket kapal laut juga tersedia di Traveloka.. Sukses terus,2024-11-27 04:34:37,0
Traveloka,Adi Sumantri,5,mantab bagus,2024-11-27 04:10:22,0
Traveloka,Koplak Kelapa Gading,3,"Tiket busnya mahal,, ngambil untungnya kebanyakan macam calo, lbh murah redbus",2024-11-27 04:04:05,0
Traveloka,Dede Priyanto,1,Aplikasi ghobhlok,2024-11-27 03:28:43,0
Traveloka,Cristian Cristian,5,Waktunya liburan pakai Traveloka sangat membantu pakai apa saja,2024-11-27 02:03:21,0
Traveloka,boerbul966 pa,1,iklan malwarenya sangat mengganggu,2024-11-27 01:46:39,0
Traveloka,Yunyun User,5,traveloka ok banget,2024-11-27 00:11:01,0
Traveloka,Husni Mubarok (Muhammad Khusni Mubarok),5,Assalamualaikum warahmatullahi wabarokatuh,2024-11-27 00:10:19,0
Traveloka,Rendy Nugraha Wahid,1,Saya buka Traveloka tidak bisa apakah eror Mulu udah beberapa hari ini sampai saat ini tidak bisa pesen,2024-11-26 23:35:42,1
Traveloka,Irwanto Widjaja,5,"Traveloka memang keren, lebih keren lagi kl banyak discount promonya, untuk menyenangkan customer-nya. 👍🤣🤣👍",2024-11-26 23:14:21,13
Traveloka,Ilham. S,5,Ok,2024-11-26 23:07:06,0
Traveloka,YCØLIN ELINDA,5,Okay banget deh Traveloka,2024-11-26 15:56:42,0
Traveloka,Ferriya Dwihikmawan,5,Sangat bagus,2024-11-26 13:18:30,0
Traveloka,Syachdar Ali,3,"Traveloka,harga tiket makin mahal",2024-11-26 12:40:52,0
Traveloka,Rohmat Bogo,5,"sangat membantu,fitur lengkap",2024-11-26 12:19:48,0
Traveloka,herlina Lina,5,Sangat baik aplikasi ini,2024-11-26 10:45:28,0
Traveloka,inces Lende0611,1,"Kecewa dengan traveloka ini sdh sering pakai padahal, akses reskejul tidak bisa ,refund uang kembali cuman 200rb, harga tiket sejuta lebih😄 Mengerikan aplikasi ini Kalo mau aman pakai aplkasi lain saja, jagn yang ini👍",2024-11-26 10:39:50,6
Traveloka,Ajab Ageng,1,Kenapa penerbitan e tiketnya lama ya ?,2024-11-26 10:24:09,0
Traveloka,John rudy Tarukallo,4,Puas,2024-11-26 05:42:30,0
Traveloka,Hariyanto Djimin,4,good job,2024-11-26 03:18:09,0
Traveloka,Enter Please,1,Menurut saya bagusan aplikasi sebelah,2024-11-26 03:03:48,0
Traveloka,Djongayu Ayu,5,Dear traveloka Sebenrnya kamu sangat membantu apalagi aplikasi payletternya limit besar dan mudah Banyak disc Cuman kadang bisa terpakai transaksi Kadang mendadak payletter ga bisa dipake Semoga segera pulih ya Aku akan selalu setia menunggu,2024-11-25 16:28:48,14
Traveloka,Rajim Rajim,5,ok,2024-11-25 12:41:17,0
Traveloka,Widodo Tr,5,pelayanan nya cepat,2024-11-25 12:39:53,0
Traveloka,Abdul Rahman,4,bagus sangat membantu,2024-11-25 12:33:37,0
Traveloka,engkun kurnia wijaya,5,nice,2024-11-25 12:12:37,0
Traveloka,Black Human,5,Gooo the plane,2024-11-25 11:43:24,0
Traveloka,Mochammad Amri maswa,5,sejak ada pajak dll sy males gunain nya karena jd mahal sekali...,2024-11-25 11:41:30,0
Traveloka,yemima soeleiman,3,"Itu apa manajemen gak salah kasih harga tarif mobil? All new ertiga, all new avanza lebih mahal dari terios kok bisa jauh lebih murah?? All new ertiga jauh lebih nyaman juga. Hadehhh",2024-11-25 08:41:31,0
Traveloka,derdy donovan,5,top,2024-11-25 06:23:33,0
Traveloka,Khatami Ahmad,1,Jgn pernah pake paylaternya. Sudah dibayar masih ditagih.,2024-11-25 06:02:23,0
Traveloka,Moh 'Ali Syauqi,5,"Kami juga pelanggan setia Traveloka yg cukup lama,dan hampir setiap 1bln saya booking tiket kurang lebih 4 sampai 7 kali lewat Traveloka,untk yg terakhir kalinya saya beli bagasi seberat 30 kg dg harga yg sesuai maskapai tetapkan,dan setelah sy mau bayar harga bagasi tiba tiba naik hingga 40%.disitu saya sedikit kecewa.",2024-11-25 04:47:58,313
Traveloka,dita yohanika putri,5,Mantap,2024-11-25 04:46:59,0
Traveloka,Purwanti Yani,1,"Flash sale promo 1 buy get 1 HOAXXX SEHARUSNYA Harga hotel/pesawat ditampilkan dengan harga murah tanpa harus memasukkan kode voucher,ini tepat jam 10 Kouta voucher habis 🤣 permainan admn ada2 saja bagus apl tiketcom & misteraladin Harga ditampilkan suda diskon dan hanya transaksi 150 untk hotel dapat potongan hingga 100rb di app misteraladin yg lagi tayang",2024-11-25 03:14:00,0
Traveloka,SANDRA IKA,5,Traveloka mempermudah transaksi,2024-11-25 02:07:36,0
Traveloka,Kasyfi Adhadini,1,"Aplikasiii TAIIIKKK... gueee beliii tiket bus ANS, katany bisa di reschedule, pas dilokasi, pihak Ans Nya tidak menerima KONFIRM apa2.. PENANGANAN tolol BURUK.. UNTUK anak2 rantau, MENDING PESAN BUS KE AGEN MOBIL LANGSUNG DAH.. RIBET DISINI KEK TAIK... GA JELAS..",2024-11-25 01:19:33,0
Traveloka,rio pasopati,5,sangat membantu dengan cepat bila kita me reschedule tiket ...,2024-11-25 01:15:48,0
Traveloka,Muh Dy,5,Good,2024-11-24 16:51:02,0
Traveloka,Yosep Dede Sulaeman,5,oke,2024-11-24 12:53:07,0
Traveloka,Kayden Bhadra Channel,1,Ribet. Apa susahnya lgsg include harga,2024-11-24 11:10:49,0
Traveloka,Bambang Wiyono,5,"Sudah puluhan tahun pelanggan setia traveloka banyak kemudah2an refund, reschedule dan lainnya traveloka its OK pokok nya👍",2024-11-24 09:01:54,0
Traveloka,Cahdianto Anto,4,pesan tiket kai mudah dan cepat,2024-11-24 08:07:25,0
Traveloka,Dasman L,5,"Sudah lama pakai aplikasi ini buat beli tiket pesawat dan Hotel tidak ribet, sudah beberapa kali mengajukan cencel dan prosesnya mudah dan selama ini selalu sukses, cuma sayang nya sekarang harganya yang tertera tidak net tapi ada tambahan lagi, selama pakai belum pernah dipersulit.",2024-11-24 07:40:50,0
Traveloka,Ramdani,5,Bagus murah harga tiketnya,2024-11-23 23:26:08,0
Traveloka,polintan pransiscus,4,"tingkatkan terus pelayanannya, thx",2024-11-23 21:10:07,2
Traveloka,naay naay,1,"Traveloka jelek, CS nya gak ada yang kerja, gak bisa solved kendala, UNINSTALL AJA HATI HATI BANYAK RUGI. KEDALA SERVER KITA YANG DISALAHIN KITA YG SURUH GANTI BAYAR GAK BISA UBAH JADWAL, GAK ADA SOLUSI. MENDING PAKAI YANG LAIN.",2024-11-23 16:17:14,0
Traveloka,Hanny Gunawan Ho,5,Excellent,2024-11-23 14:08:38,0
Traveloka,Em4iL W4e,1,"Semakin tidak jelas tiket harga 1 juta bgitu di klik beli jadi 1 jta 50, besar sekali biaya nya, tidak sperti dlu 👎👎",2024-11-23 11:55:40,0
Traveloka,Wulan Setianingsih,5,"Sangat membantu. Untuk yg suka traveling sendiri ke kota yang belom pernah dikunjungi, Traveloka bisa jadi teman untuk perjalanan 👍🏼👍🏼👍🏼",2024-11-23 11:51:35,1
Traveloka,Robert Sitinjak,5,Tapi jangan update Mulu ah. Ngga bagus...,2024-11-23 11:48:21,0
Traveloka,ZHELDY ARMANDO,5,goodjob,2024-11-23 09:52:13,0
Traveloka,Marselinus 98,5,Mabtap,2024-11-23 09:38:11,0
Traveloka,Johan (Joe),5,sangat luar biasa..segala hal perjalan anda sangat lebih mudah dan nyaman dengan memakai jasa traveloka..sukses terus dan jaya..,2024-11-23 06:33:51,11
Traveloka,Adi Pras,2,Gak ada pengalaman,2024-11-23 04:40:00,0
Traveloka,Windi Yanti,3,utk hotel detail harganya tidak dicantumkan jd yg dicantumkan langsung totalnya,2024-11-23 00:34:22,0
Traveloka,bio Rahma,5,Saya pelanggam traveloka dr dl... Ahanya saja nomor hp aku ganti. Sebagai pelanggan setia traveloka kenapa pengajuan playlater saya di tolak. Apakah sistem tidak bisa membaca nama saya hanya karena nomor telephon di ganti. Parah bener pelayananmu. Dan aku sebagai pelanggan sangat kecewa.. Perku tau saja sejak 2012 sampek sekarang masih setia di aplikasi ini. Mohn pertimbangannya,2024-11-22 16:53:04,91
Traveloka,adam malik,5,ok,2024-11-22 13:51:59,0
Traveloka,SANY_ JKT18,4,Kebanyakan update,2024-11-22 13:07:54,0
Traveloka,Ratu Callystar,3,Keseringan banget minta di update nya jir,2024-11-22 11:56:10,0
Traveloka,badranaya setiawan81,5,Memperlancar urusan,2024-11-22 11:50:31,0
Traveloka,Awaluddin Hasbi,5,Mantap dan Terpercaya,2024-11-22 11:33:44,0
Traveloka,D. Sulaiman,5,good,2024-11-22 10:36:53,0
Traveloka,Febrian Gumilang,1,"skrg jadi kacau harga tidak transparan, banyak biaya lain lain",2024-11-22 08:46:08,0
Traveloka,Parlaungan Nasution,4,terimakasih traveloka,2024-11-22 08:45:32,0
Traveloka,Intan Phandini,5,"MasyaAllah, Traveloka pelayanan nya sangat memuaskan ❤. Problem yang saya alami dibantu atasi dengan baik terimakasih banyak. Customer service nya MasyaAllah ramah dan baik luar biasa. Semoga pelayanan nya tetap dipertahankan dan makin jadi lebih baik 👍❤",2024-11-22 08:45:01,10
Traveloka,Jentrik Panjaitan,1,Info nya kalau penerbarangan delay karena sudah dilindungi asuransi akan diberi ganti kerugian tetapi tak kunjung diberikan ... Terlihat dilindungi tapi boongan,2024-11-22 05:14:45,1
Traveloka,Eko Sumingga,5,Good n Easy,2024-11-22 04:38:42,0
Traveloka,Sri Rahayu utami,5,sangat cepat,2024-11-22 04:37:44,0
Traveloka,manggarai Tengah,4,nice,2024-11-22 04:37:42,0
Traveloka,ahmad basot,4,mntap,2024-11-22 04:26:23,0
Traveloka,Wiwid Wijayanto,5,sangat memudahkan dalam pembelian ticket perjalanan dan tempat menginap 👍,2024-11-21 21:38:19,0
Traveloka,Feronika Silitonga,1,Aplikasi jlek,2024-11-21 19:44:17,0
Traveloka,rebecca lumbangaol,1,Saya sangat kecewa dengan aplikasi ini. Saya sudah pesan dan bayar tiket batik lebih dari dua bulan lalu. Tibatiba dialihkan ke SAJ. Apa karna ada yang beli lebih mahal? Yg td nya tiket saya dijual ke orang apa bagaimana? Saya bayar tiket batik lebih mahal dari SAJ. Selisih tiket saya bagaimana?,2024-11-21 13:26:02,0
Traveloka,Muhammad Rahilillah,1,REFUND TERLALU LAMA. PENGEMBALIAN PUN 50% DARI TRANSAKSI. MOHON PERBAIKAN PELAYANAN NYA,2024-11-21 06:13:16,0
Traveloka,Hendra Wijaya,5,bagus dan cepat,2024-11-21 05:52:42,0
Traveloka,Krensa Miyani,5,bagus,2024-11-21 04:25:58,0
Traveloka,Winda Made,1,Kenapa saya tidak bisa log in,2024-11-20 18:43:13,0
Traveloka,Mahmun Zulkifli,1,"Beli tiket pesawat, tiket di prosesnya lama",2024-11-20 15:30:20,0
Traveloka,Semah Abu,5,lancar dan mudah dalam mencari tiket,2024-11-20 12:55:13,1
Traveloka,Didi Zillah,5,sangat bagus,2024-11-20 12:33:20,0
Traveloka,Tyas Aulia,1,Aplikasi umbrus...cuma iklan aja yg di gedein tpi tidak berguna,2024-11-20 11:42:12,0
Traveloka,HASTUTIMPANDALLING,2,"Aku sii kecewa kenapa aplikasi harga tiket pesawat nya makin naik, sedangkan aplikasi Traveloka di teman aku harga tiket pesawat nya murah-murah loh kebanding harga tiket pesawat di Traveloka aku mahal, tiap kali buka sllu minta update aplikasi nya..",2024-11-20 11:15:43,16
Traveloka,Kebo Bakar,3,"Tolong perbaiki fitur untuk menambahkan penumpang, soalnya sudah saya scroll² dan di tap² tidak mau berganti",2024-11-20 10:30:21,0
Traveloka,Traveloka Customer,5,untuk bantuan Traveloka Bisa hubungi email resmi kami Cs@bantuantraveloka@com,2024-11-20 09:45:51,0
Traveloka,Jafahart,5,Is the best.... 👍,2024-11-20 09:16:49,0
Traveloka,zakariya,5,mantap,2024-11-20 08:05:52,0
Traveloka,Sabrina Sabrina,5,bagus,2024-11-20 01:40:22,0
Traveloka,endro hariono,5,traveloka is the best,2024-11-20 00:06:54,0
Traveloka,Bambang Suprihatmoko,4,Pencarian pembelian tiket sangat mudah dan tanpa ribet melalui app ini,2024-11-19 21:03:26,1
Traveloka,princess,2,"KAGET BGT skrg hrga yg trtera bkn hrga yg di byarkan, jd MAHALLLL BANGETTT sgala pjak dll. Pdhl dr dlu suka dg traveloka krna hrga sdh allout, otw pndh aplikasi sbelah, BYE",2024-11-19 17:47:31,0
Traveloka,As Filman,5,Wahhh parahhh sekarang mau pesen hotel udah di pajakin.. Itu pun pajak nya nya kurang lebih 20℅ .. Sangat kecewa sumpah,2024-11-19 15:02:55,0
Traveloka,Diani Aniya,1,sai,2024-11-19 14:52:33,0
Traveloka,mame slamet sutoko,1,"komunikasi & pelayanan sangat buruk. pertanyaan dan booking seat melalui e mail sangat tidak memuaskan. Konfirmasi seat booking tidak jelas kapan akan dikirim tetapi waktu pembayaran sangat terbatas. Tidak mungkin konsumen mengawasi laptop/hp terus menunggu jawaban email. Kasus pemesanan saya, pertama kali tidak ada notice kapan konfirmasi akan dikirimkan, baru diketahui setelah waktu pembayaran habis. Instruksi yg diberikan di e mail juga misleading. Pemesanan kedua kalinya juga hampir gagal!!!",2024-11-19 13:14:58,29
Traveloka,Dame Sirait,3,Sudah mulai menipu harga hotel atau pesawatnya,2024-11-19 12:32:31,0
Traveloka,Irwandy Arif,2,"Seeees÷÷÷#-÷\\○\\\\\\●\\\,,,,zdeedeeeeed",2024-11-19 12:08:51,0
Traveloka,Zaenal Mutaqin,5,sangat membantu bagi saya untuk keperluan perjalanan dan wisata,2024-11-19 11:54:32,0
Traveloka,papa kila,4,ok,2024-11-19 11:21:18,0
Traveloka,Naufal Faizony,3,"kursi tulisannya kosong ternyata terisi, data kurang realtime",2024-11-19 09:17:24,0
Traveloka,Ugie Sugiono,5,Adanya Traveloka bikin perjalanan jadi mudah,2024-11-19 06:43:57,0
Traveloka,Ratna Wulandari,1,Tidak bisa reschedule hotel..gk bangetzzzz,2024-11-19 06:29:51,2
Traveloka,Widi Ferdiyanto,5,ok,2024-11-19 05:33:10,0
Traveloka,Mariajanliu84@yahoo.com Janliu,5,sangat2 mudah bertransaksi saat traveling,2024-11-19 03:32:22,1
Traveloka,Pisces Girls,1,pelayanan cs nya buruk.. dan sangat tidak ramah... gak lagi deh menggunakan aplikasi ini... mending pake tiket. com....,2024-11-19 03:23:02,0
Traveloka,Toni Widayat,5,cepat dan mudah,2024-11-19 02:37:57,0
Traveloka,PD TEKNISI,1,"AWAL MENGGUNAKAN T-PAY LATER SEBESAR 1 JUTA LANCAR,MENINGKAT KE 2 JUTA LANCAR,SERTA PEMBAYARAN CICILAN PUN LANCAR 10 HARI SEBELUM JATUH TEMPO SUDAH DI BAYAR,,LALU MENINGKAT SALDO T-PAY LATER MENJADI 3 JUTA RUPIAH...! SAYANGNYA SETELAH SALDO MENINGKAT KE 3 JUTA,PENGGUNAAN UNTUK MEMBELI TIKET PESAWAT TIDAK DPT DI LAKUKAN (MANDEK/SPT TERBLOKIR SALDONYA) ENTAH MENGAPA,TIDAK ADA PENJELASAN SIGNIFIKAN DARI PIHAK TRAVELOKA T-PAY LATER TERKAIT KENDALA YANG TIDAK BISA DI GUNAKAN LIMIT TSB",2024-11-19 01:39:28,1
Traveloka,Regi Egi,1,Burik,2024-11-18 20:08:36,0
Traveloka,paris arum,1,dulu aku suka aplikasi ini tpi sekarga jelek jadi ganti aku pakai aplikasi sebelah.,2024-11-18 17:10:58,0
Traveloka,Dino Berutu,1,Aplikasi sangat buruk...tidak ada saluran customer service yg sederhana dan mudah diakses... Menyesal saya seumur hidup pakai traveloka... Reschedule penginapan lama amaaatt...!!!,2024-11-18 15:06:57,10
Traveloka,pungki ariwibowo,5,keren,2024-11-18 15:06:15,0
Traveloka,adhu setya,4,good,2024-11-18 14:42:45,0
Traveloka,Ahmad Baraas,5,Mantabs,2024-11-18 14:24:49,0
Traveloka,Maxserimboi Paiki,5,Mantap,2024-11-18 14:15:28,0
Traveloka,Michelle Yesha P.P,5,the best Traveloka,2024-11-18 13:23:26,0
Traveloka,Nur Ades Pratama,5,bagus,2024-11-18 12:04:08,0
Traveloka,Kar Yono,5,ok,2024-11-18 09:24:39,0
Traveloka,abdul rahman,2,"Saya pengguna lama, dulu saya kasih bintang 5. Tapi sy turunkan, Sekarang pesan hotel disini mahal, pajak nya tinggi sekali Dibanding aplikasi sejenis, disini akomodasinya mahal...",2024-11-18 08:58:04,9
Traveloka,Karlena Eka putri,5,puas,2024-11-18 07:21:21,0
Traveloka,Sanbert Entertainment,5,Mempermudah Transaksi saat traveling,2024-11-18 06:56:31,0
Traveloka,Andri Widiyanto,1,"Betul betul tidak manusiawiaplikasi ini ,refund customer batalkan penerbangan dikarenakan meninggal dunia malah di persulit padahal syarat2 sudah di ajukan terkait kematian penumpang. Dasar aplikator busuk👎",2024-11-18 02:13:57,0
Traveloka,Agus Damawi,5,Good job,2024-11-18 00:48:15,0
Traveloka,G Nugroho,5,"Aplikasi yg sangat membantu,efisien aman dan terpercaya",2024-11-18 00:15:09,0
Traveloka,Nano Azza,5,"Aplikasi ini sangat membantu utk kemudahan perjalanan, trims traveloka",2024-11-17 23:25:06,0
Traveloka,Hesti Ratminingsih1,5,Bagus,2024-11-17 22:45:21,0
Traveloka,Ahmad Hamdani,5,"praktis dan cepat, buka apk nya pun ga pake loading. lengkap sekali pokoknya. sukses selalu untuk Traveloka",2024-11-17 16:37:41,24
Traveloka,Yudan Murida27,5,Mantaap,2024-11-17 10:47:11,0
Traveloka,Ali Pratama,5,mantapp,2024-11-17 10:27:05,0
Traveloka,Heri Saputra,3,mantap,2024-11-17 09:41:28,0
Traveloka,agis salim,5,pelayannya cepat,2024-11-17 09:23:06,0
Traveloka,ninik kusnia,5,"mantaap banget, mempermudah reservasi/booking juga pembayarannya yang ringan dan cepat",2024-11-17 07:19:32,11
Traveloka,Fhary Pata,1,"traveloka memberikan nominal payleter yg bisa digunakan,tetapi pas mau dipakai ngk bisa.gmn ini? utk ap kasih nominal limit payleter klu memang ngk bisa dipakai",2024-11-17 04:49:26,1
Traveloka,Muhamad Syahrudin,3,Saya sangat kecewa karna saya tidak bisa gunakan akun traveloka paylater stiap memesan hotel atau tiket pesawat selalu gagal pembayaran melalui paylater pdahal cicilan saya sudah lunass...,2024-11-17 04:39:33,0
Traveloka,Anggraini,5,Sangat membantu sekali,2024-11-17 03:48:57,0
Traveloka,Anton Yuliadi,5,jl raya Manukan Krajan blok 31 j no 5 Tandes Surabaya,2024-11-16 22:20:59,0
Traveloka,dian ardiana,5,"layanan okayy, cmn biaya layanan utk mobile banking bs dikurangikah?",2024-11-16 22:10:08,0
Traveloka,Bronya Zaychik 鉄道ファンのインドネシア,5,Keren,2024-11-16 20:51:20,0
Traveloka,Candra Budi prasetiyo,1,KECEWA BERAT.!!! Karena ketika pesen tiket kereta api kalender a tidak menyesuaikan.... niat hati mau pesen bulan November malah ke input a bulan Desember... pokoknya kecewa bgt.,2024-11-16 18:24:22,7
Traveloka,Sodik Handoyo,5,sangat membantu,2024-11-16 16:31:42,0
Traveloka,Eko Aris Sunandar,1,Harga yang berubah-ubah,2024-11-16 15:41:21,0
Traveloka,Sitirestia Wati,1,"Bbrp waktu ini aplikasi andalan kalo mau bepergian terutama klo urusan tiket pesawat, sekarang kecewa banget respon chat custumer lama, apalagi dalm hal pnmpatan kursi di pesawat asli bikin kecewa banget. Masa ada miskomunikasi antara maskapai dan lihat travelokanya.",2024-11-16 14:14:51,46
